l3code,bps_mode,mfri_all,count
75,13350_55_58_60,7,216601
75,13360_56,10,476537
75,13370_56,15,230434
75,13430_54_55,36,116522
75,13430_58_60,36,29712
75,13460_54_55_58,4,42420
75,13470_55_58_60,4,9368694
75,13490_46_48_54_55_99,3,6899324
75,13560_55_56_99,3,9042610
75,13570_46_47_55_58_99,35,944571
75,13610_58_60,50,591982
75,13720_46_99,7,41790
75,13800_55_99,27,705958
75,13820_55_58,12,615874
75,13870_55_56,33,2469573
75,14250_56,2,3970148
75,14350_99,0,34745
75,14460_56,3,4852766
75,14470_56,9,95
75,14490_58_60,3,296574
75,14500_55_58,3,11654211
75,14520_58_60,7,8339
75,14530_55_56,2,24089669
75,14540_55_56_99,3,16055261
75,14550_46_99,7,121991
75,14590_58,11,131916
75,14600_55_56_99,9,5523989
75,14610_46_55_56_99,162,2251898
75,14680_46_55_58_99,8,448205
75,14700_56,94,195842
75,14730_45_46_47_98_99,53,846616
75,14730_55_58_60,54,4751133
75,14740_32_37_44_45_98,33,447
75,14740_46_47_48_55_56,68,4448023
75,14780_56,1379,15861
75,14800_45_98,404,18979
75,14800_46_56_58_60_64,221,14733226
75,14800_55_99,221,12619829
75,14830_56,3,194176
75,14850_55_99,3,882118
75,14890_55_56_99,5,3890300
75,14900_37_98,11,46153
75,14900_55_56_58_99,5,3754562
75,15010_58_60,76,224
76,13300_46_48_54_55_56,7,356
76,13330_56,120,717826
76,13360_56,10,86931
76,13370_56,15,202851
76,13560_55_56_99,3,1036
76,13600_56,4,702284
76,13870_55_56,33,21656
76,14250_56,2,27550
76,14450_56,20,214418
76,14460_56,3,1792230
76,14470_56,9,429636
76,14530_55_56,2,692
76,14540_55_56_99,3,229
76,14600_55_56_99,9,432
76,14610_46_55_56_99,162,281
76,14700_56,94,1037354
76,14740_46_47_48_55_56,68,55711
76,14780_56,1379,3174605
76,14800_46_56_58_60_64,221,47362
76,14830_56,3,14072177
76,14890_55_56_99,5,4263
76,14900_55_56_58_99,5,138862
77,10080_1_2_3_7,10,9812
77,10180_1_7,65,1977513
77,10350_1_2_7,35,5999
77,10360_1_2,657,189660
77,10370_1_2_7,80,814895
77,10380_1_7,5183,637905
77,10390_1_2_3_7,404,1015362
77,10411_1_7,3461,3202063
77,10412_1_7,166,215484
77,10420_1_7,1172,6972651
77,10450_1_7_8_9,22,5934614
77,10460_1_7_9,64,1481303
77,10531_1_7_8_9,14,369347
77,10550_1_8_9,120,510863
77,10560_1_7_8_9,93,1075416
77,10600_1_2_7,28,11023
77,10610_8_9_17,27,9
77,10630_1,304,27037
77,10650_1_8_9_10,253,123773
77,10680_1_7,0,1121235
77,10800_1_7_8_9,101,34944
77,10830_1,998,148557
77,10840_1,10975,175597
77,11060_1_8_9,41,2073
77,11200_1_2_7,10,2
77,11230_1_7_8_9,39,558934
77,11240_1_7_8_9,222,3019
77,11250_1_7_8_9_10_19,59,306824
77,11260_1_7_8_9_10_19,31,85476
77,11340_8_9,9,2
77,11350_7_8_9_10_12_17,81,5179
77,11380_1,771,238
77,11390_8_9,35,13
77,11530_7_8_9,1019,10
77,11540_1_7_8_9,99,64003
77,11560_1_2_7,749,624739
77,11570_1_2,0,17609
77,11581_1_2_7,865,97221
77,11582_1_2_7,155,178393
77,11590_8_9,50,8482
77,11600_8_9,80,19
77,11650_1_7_8,54,23651
77,11670_1_7_9,56,17452
77,11710_1,504,669278
77,11730_1_7,497,6002
77,11740_1_7,160,197060
77,11780_1_2_7,0,2194231
78,10080_1_2_3_7,10,707071
78,10110_7,56,2662
78,10150_2_3_4,30,1005836
78,10170_6_7_8_9_12_18,169,43979
78,10180_1_7,65,10416
78,10210_2_3_6_7,9,1510124
78,10220_2_3_6_7,9,969820
78,10270_2_3_7,8,15429702
78,10280_2_3,15,7918343
78,10280_4_6_7_12,17,1767370
78,10290_2_3_4_5_6_7_12,8,1003527
78,10300_2_3_4_5_6_7,10,3022453
78,10310_2_3_4_5_6_12,9,149507
78,10310_7,19,62270
78,10320_2_3_7,25,1523814
78,10330_3_6_7,258,24931
78,10350_1_2_7,35,245238
78,10360_1_2,657,8683
78,10370_1_2_7,80,941346
78,10390_1_2_3_7,404,72008
78,10412_1_7,166,21214
78,10431_2_3_6_7,14,9512694
78,10432_2_3,40,652
78,10440_3_6_7,327,140087
78,10450_1_7_8_9,22,9
78,10531_1_7_8_9,14,2080
78,10532_7_9,47,197
78,10560_1_7_8_9,93,496
78,10580_7,80,892
78,10600_1_2_7,28,1051349
78,10620_7_9,77,16451
78,10630_2_7,83,267
78,10800_1_7_8_9,101,1581
78,10970_3_6_7,54,192507
78,10980_3,34,828409
78,10980_7,34,100698
78,10990_3,80,38130
78,11050_3_6_7,74,687396
78,11130_3,13,1
78,11140_3_6_7,9,741341
78,11200_1_2_7,10,720246
78,11230_1_7_8_9,39,25
78,11240_1_7_8_9,222,1448
78,11250_1_7_8_9_10_19,59,3947
78,11260_1_7_8_9_10_19,31,3600
78,11270_7_8_9,212,44
78,11280_2_3_4,110,133
78,11300_3_4,7,30245
78,11310_2_3_4,2,8483
78,11370_3_6,32,1224
78,11380_3_5,64,230310
78,11520_2_3_7,35,1956660
78,11530_7_8_9,1019,424
78,11540_1_7_8_9,99,126346
78,11560_1_2_7,749,105126
78,11570_1_2,0,3979
78,11581_1_2_7,865,14195
78,11582_1_2_7,155,79913
78,11650_1_7_8,54,55
78,11670_1_7_9,56,3249
78,11700_2_3_7,13,98424
78,11720_7,24,13565
78,11730_1_7,497,1435
78,11740_1_7,160,50
78,11770_3,22,6972
78,11780_1_2_7,0,64
79,10110_15,116,41
79,10160_15_28,126,123426
79,10190_15,156,30340
79,10230_14_15_24_25,23,3275143
79,10240_14_15_24,23,126956
79,10240_25_27,7,918171
79,10250_14_15_24_25_26,46,3465094
79,10260_15,10,899
79,10510_15_16_17_22_23,11,52072
79,10520_15,33,57587
79,10540_13_14,15,149
79,10540_15_25,9,141373
79,10550_15_28,137,6292
79,10560_15_28,137,13
79,10590_25,58,6231
79,10610_15_25,12,19979
79,10640_15_16_17_23_24,79,163933
79,10740_25_26,0,35
79,10750_25,376,102615
79,10760_25,22,543311
79,10770_15,347,70979
79,10770_25_26,160,15068605
79,10780_15,282,348
79,10780_16_23_24_25,77,28273
79,10804_6_12_15_16_17_,120,463448
79,10810_15_16_23_24_28,616,2262
79,10820_12_15_16_17_23,815,193137
79,10820_14,406,760454
79,10860_25,53,112448
79,10870_4_6_12_13_14_1,329,44502
79,10880_12_13_14_25,0,25
79,10900_14,513,183291
79,10910_13_14,104,2872
79,10910_15,355,1413290
79,10910_25,374,174216
79,10940_25,16,368172
79,10950_14,8,207420
79,10950_15,9,205238
79,10950_25,8,690451
79,11000_15,332,4394
79,11002_25,841,1671389
79,11003_25,0,1271735
79,11010_25,17,12975
79,11020_13_15_16_23_24,65,190
79,11040_13_14_25,77,65199
79,11040_15,77,2279441
79,11070_15,39,910
79,11070_25_28,39,694
79,11080_4_5_13_14_15_2,81,2968
79,11090_14,1056,31350
79,11090_15_25,1049,364705
79,11150_15_16_23_24,64,51980
79,11160_15_25,46,204234
79,11170_13_15_28,11,129
79,11190_24_25,26,433
79,11210_14,8,193001
79,11210_15,8,665457
79,11210_25,82,2892945
79,11220_25,65,209146
79,11250_6_12_13_15_16_,117,531
79,11270_15,118,1679
79,11330_25,896,40489
79,11350_15_28,25,1442
79,11350_25,25,49789
79,11460_15_16_23_24_25,10,2394
79,11530_16_23_24_25_27,208,2
79,11550_13_14,23,131410
79,11550_15,75,16775
79,11550_25,225,1814065
79,11552_13_14_15,735,219839
79,11590_15,7,68571
79,11590_25,62,428487
79,11600_15_28,62,2178
79,15030_25_27,15,492
79,15040_25_27,10,2072507
80,10080_1_2_3_7,10,113
80,10110_16_23_24,27,498
80,10110_21,110,535311
80,10110_6_10_12_17_18_,31,1951877
80,10110_7,56,46647
80,10110_9,27,2342351
80,10120_16_27,51,30411
80,10120_17_18_21,51,284164
80,10160_16_23_24_25,127,179
80,10160_17,126,38
80,10170_6_7_8_9_12_18,169,1061334
80,10180_1_7,65,2
80,10190_6_7_9_12_16_17,440,1446591
80,10200_6_9_12_17,143,10086
80,10270_2_3_7,8,1633
80,10270_4_5_6,11,29
80,10280_4_6_7_12,17,37637
80,10300_2_3_4_5_6_7,10,117
80,10310_2_3_4_5_6_12,9,15635
80,10310_7,19,18244
80,10320_2_3_7,25,1988
80,10330_3_6_7,258,7
80,10340_4_6_7,68,27
80,10412_1_7,166,101
80,10431_2_3_6_7,14,2343
80,10450_1_7_8_9,22,138928
80,10460_1_7_9,64,6756
80,10460_18,41,165148
80,10460_21,199,125
80,10470_8_9,70,1151
80,10490_19_20_21_23_28,385,1587
80,10500_18,122,15254
80,10510_15_16_17_22_23,11,804
80,10510_18_21,11,28355
80,10520_12,33,1
80,10520_16_23_24,33,534
80,10520_17,33,44980
80,10520_18,33,175336
80,10520_21,33,113
80,10531_1_7_8_9,14,21746
80,10532_7_9,47,74281
80,10550_1_8_9,120,50957
80,10550_16_23_24,208,18
80,10550_17,174,4598
80,10550_18,139,262585
80,10550_21_22,333,72625
80,10560_1_7_8_9,93,302
80,10560_18,140,8065
80,10560_21_22,291,10272
80,10570_12_16,143,157269
80,10570_18,142,90379
80,10600_1_2_7,28,1752
80,10610_18,28,860180
80,10610_8_9_17,27,77723
80,10611_16_23_24,10,2
80,10612_16_23,32,2
80,10620_10_19_21_29_31,69,91
80,10620_16_23,64,1449
80,10620_6_12_17_18,69,485439
80,10620_7_9,77,254418
80,10640_15_16_17_23_24,79,22
80,10650_1_8_9_10,253,463247
80,10790_6_9_10_12_16_1,84,37484913
80,10800_1_7_8_9,101,1277957
80,10801_21_22_28,72,3028
80,10803_6_12_15_16_17_,151,1181781
80,10804_6_12_15_16_17_,120,4553167
80,10810_18_19_21,1140,80588
80,10810_6_12_13_17,1978,417005
80,10810_7_8_9,698,1962476
80,10820_12_15_16_17_23,815,14
80,10860_13_16_17_18_21,22,90213
80,10870_4_6_12_13_14_1,329,4572
80,10880_12_13_14_25,0,43
80,11020_13_15_16_23_24,65,120
80,11030_6_7_12_13_16_1,50,1269
80,11040_17,50,39
80,11060_1_8_9,41,44419
80,11060_18,44,163442
80,11060_20_21_29,79,844
80,11070_17,39,328
80,11071_16,42,7721
80,11072_16,39,7012
80,11150_17,186,36389
80,11150_21_22,64,17
80,11230_1_7_8_9,39,2773876
80,11230_10_18,50,2086
80,11240_1_7_8_9,222,869814
80,11240_10_12_17_18_19,201,28873
80,11250_1_7_8_9_10_19,59,37210819
80,11250_6_12_13_15_16_,117,17960221
80,11260_1_7_8_9_10_19,31,9615245
80,11260_21,50,1368378
80,11260_6_12_17_18_28,49,12343821
80,11261_16_23_24,49,46870
80,11262_16_23,219,100
80,11270_10_12_13_17_18,225,162495
80,11270_16_23_24_25,105,3813
80,11270_21,217,8
80,11270_7_8_9,212,9944
80,11350_7_8_9_10_12_17,81,113947
80,11390_21,32,155
80,11390_8_9,35,6652
80,11400_9,464,74918
80,11420_9_10,25,3
80,11440_12_16_19_28,207,8736
80,11450_17,40,38
80,11450_21,40,30
80,11450_9_10_19,32,6056
80,11460_15_16_23_24_25,10,3433
80,11520_2_3_7,35,1043
80,11530_6_10_12_13_17_,1024,771353
80,11530_7_8_9,1019,3913633
80,11540_1_7_8_9,99,280755
80,11540_18,174,1391078
80,11540_6_12_16_17,378,398653
80,11581_1_2_7,865,140
80,11582_1_2_7,155,7937
80,11590_12_17,379,23884
80,11590_16_23_24_26,61,4357
80,11590_18,174,764896
80,11590_21,180,45990
80,11590_8_9,50,1103702
80,11600_12_17,61,605
80,11600_16,61,453
80,11600_18,42,360032
80,11600_21,299,249826
80,11600_8_9,80,162400
80,11610_21,401,11121
80,11610_9_10_19,386,297
80,11650_1_7_8,54,40031
80,11650_9,18,11501
80,11660_21,40,156057
80,11660_9_10_19,27,741
80,11670_1_7_9,56,10036
80,11720_7,24,1711
80,11730_1_7,497,74
80,11780_1_2_7,0,3
81,10140_4_5,8,4807
81,10160_15_28,126,49
81,10190_13_14,157,3204
81,10190_4,203,11375
81,10230_14_15_24_25,23,16269
81,10250_14_15_24_25_26,46,359
81,10270_4_5_6,11,1486
81,10280_4_6_7_12,17,86
81,10290_2_3_4_5_6_7_12,8,2
81,10540_13_14,15,1095
81,10640_15_16_17_23_24,79,8647
81,10740_25_26,0,3
81,10760_25,22,16
81,10770_15,347,84802
81,10770_25_26,160,1606497
81,10780_15,282,8404
81,10780_16_23_24_25,77,45930
81,10800_13_14,111,549693
81,10810_15_16_23_24_28,616,4878
81,10810_6_12_13_17,1978,1229253
81,10820_12_15_16_17_23,815,35785
81,10820_14,406,3860743
81,10820_4_13,399,674517
81,10870_4_6_12_13_14_1,329,53197824
81,10880_12_13_14_25,0,1364387
81,10880_4_5,0,24172
81,10900_14,513,24897064
81,10910_13_14,104,168797
81,10910_15,355,1893832
81,10910_25,374,68378
81,10920_4,150,24954
81,10930_13_15_16_23_24,220,2127
81,10940_25,16,14
81,10950_14,8,2028308
81,10950_15,9,1952
81,10950_25,8,52281
81,10970_4_5,79,67713
81,10980_4,39,6
81,10990_4,81,101
81,11000_15,332,8734
81,11002_25,841,46512
81,11003_25,0,18478
81,11030_6_7_12_13_16_1,50,9
81,11040_13_14_25,77,91822
81,11040_15,77,474964
81,11050_4_5,50,918
81,11080_4_5_13_14_15_2,81,283879
81,11090_14,1056,2683144
81,11090_15_25,1049,1501258
81,11090_4_13,1284,5705347
81,11100_4,51,529441
81,11120_4_5,11,242
81,11130_4,13,12
81,11140_4_5,12,3487
81,11150_15_16_23_24,64,10
81,11160_15_25,46,373
81,11180_4,16,13982
81,11210_14,8,2652147
81,11210_15,8,152881
81,11210_25,82,61558
81,11220_25,65,22
81,11270_10_12_13_17_18,225,870
81,11270_15,118,1399
81,11280_2_3_4,110,2
81,11290_4_5,4,4
81,11330_25,896,70
81,11350_13_14,119,60474
81,11350_15_28,25,37
81,11350_25,25,83348
81,11450_13,32,13
81,11520_4_5,43,10033
81,11530_6_10_12_13_17_,1024,17
81,11540_13,68,50
81,11550_13_14,23,3916100
81,11550_15,75,10264
81,11550_25,225,222161
81,11550_4,23,2203
81,11552_13_14_15,735,3362248
81,11590_15,7,3
81,11590_25,62,3008
81,11630_3_4_5,11,164
81,15040_25_27,10,1838
82,13020_65_66,983,8765684
82,13240_60_65_66,4,37987
82,13440_66,214,15693
82,13540_64_66,8,2907
82,13620_51_63_64_65_66,48,910961
82,13660_51_63_64_65_66,153,4449955
82,13690_60_61_63_64_65,14,27693
82,13700_60_63_64_65_66,531,24375
82,13730_65_66,1127,26741355
82,13740_64_65_66,580,14377
82,13770_60_61_63_64_65,190,198074
82,13860_66,0,384
82,13890_64_66,916,12086
82,14360_65_66,6,107154
82,14720_64_65_66,165,25
82,14750_41_50_51_63_64,59,368419
82,14770_63_64_65_66,144,899065
82,14790_60_61_63_64_65,578,19365
82,14800_46_56_58_60_64,221,14236
82,14900_65_66,508,68256
82,14940_63_65_66,792,1238519
82,15260_64_65_66,1011,3548849
83,13020_63,2021,8013717
83,13020_64,2108,5557190
83,13020_65_66,983,864715
83,13030_61_63_64_65_66,6,1035
83,13030_62,6,674071
83,13100_41_62,13,24065
83,13100_52,13,102508
83,13110_52,9,9360
83,13130_49_52_62,465,735136
83,13240_60_65_66,4,3480
83,13540_64_66,8,277800
83,13620_51_63_64_65_66,48,2314318
83,13660_51_63_64_65_66,153,4295913
83,13690_60_61_63_64_65,14,1729762
83,13700_53_61_62,529,553
83,13700_60_63_64_65_66,531,3080552
83,13730_63_64,1053,104909
83,13730_65_66,1127,147730
83,13740_64_65_66,580,6113
83,13770_60_61_63_64_65,190,145380
83,13790_60_65,7,26
83,13890_64_66,916,4
83,13940_52,5,80761
83,13950_41_42_43_49_52,5,10730
83,14000_64,4,10
83,14090_50_64,387,13503
83,14110_49_51_52,24,46685
83,14360_65_66,6,7586
83,14710_47_48_53_54_57,80,947368
83,14710_49_52,59,31412
83,14710_51_62,58,112461
83,14710_64_65,80,1179907
83,14720_61_62_63,166,675878
83,14720_64_65_66,165,1221252
83,14750_41_50_51_63_64,59,2046206
83,14770_63_64_65_66,144,90812
83,14790_52_62,989,5772
83,14790_60_61_63_64_65,578,4666199
83,14800_46_56_58_60_64,221,36
83,14810_41_50_51_63,989,9400
83,14900_65_66,508,2
83,14920_41_50_51_52_63,0,385537
83,14930_52_62,17,161
83,14940_63_65_66,792,238273
83,14940_64,794,9449
83,15180_43_47_49_52_62,993,1626292
83,15260_64_65_66,1011,741402
84,13020_65_66,983,8862
84,13030_60,4,198965
84,13030_61_63_64_65_66,6,30
84,13160_60,41,43
84,13240_60_65_66,4,5067787
84,13430_58_60,36,1709355
84,13520_53_54_57_59_60,5,1
84,13550_60_65,8,4906283
84,13660_51_63_64_65_66,153,1043
84,13680_46_48_54_57_59,5,1144
84,13690_60_61_63_64_65,14,134333
84,13700_60_63_64_65_66,531,54319
84,13730_65_66,1127,1
84,13770_60_61_63_64_65,190,1166
84,13790_60_65,7,42256
84,14000_60_61,4,1067
84,14360_60,5,68460
84,14360_65_66,6,134924
84,14710_47_48_53_54_57,80,7211
84,14720_53_54_57_59_60,168,309
84,14720_64_65_66,165,13007
84,14730_55_58_60,54,955
84,14740_46_47_48_55_56,68,72109
84,14770_63_64_65_66,144,3
84,14790_60_61_63_64_65,578,377435
84,14800_46_56_58_60_64,221,1639333
84,14900_60,5,352859
84,14900_65_66,508,212662
84,14940_63_65_66,792,67599
84,15180_43_47_49_52_62,993,187712
85,10140_4_5,8,367162
85,10190_4,203,398
85,10270_4_5_6,11,15613
85,10280_4_6_7_12,17,10
85,10290_2_3_4_5_6_7_12,8,140
85,10820_4_13,399,253184
85,10870_4_6_12_13_14_1,329,129298
85,10880_4_5,0,1071
85,10920_4,150,13990981
85,10960_4,124,60222
85,10970_4_5,79,628328
85,10980_4,39,19498
85,10990_4,81,640
85,11050_4_5,50,1949
85,11080_4_5_13_14_15_2,81,37155
85,11100_4,51,4870205
85,11120_4_5,11,7910
85,11130_4,13,76600
85,11140_4_5,12,1106
85,11180_4,16,1265086
85,11280_2_3_4,110,58
85,11290_4_5,4,96896
85,11300_3_4,7,188
85,11310_2_3_4,2,9
85,11520_4_5,43,1120708
85,11550_4,23,145
85,11630_3_4_5,11,47902
85,11770_4,36,3062
